OrderNumber	OrderDate	Status	StatusDescription	CustomerCode	SalespersonCode	AssemblerCode	ShippingCode	CustomerPO	Initials	EstimatedOrder	ShipTo_Address1	ShipTo_Address2	ShipTo_City	ShipTo_Name	ShipTo_State	ShipTo_Zip	SoldTo_Address1	SoldTo_Address2	SoldTo_City	SoldTo_Name	SoldTo_State	SoldTo_Zip	TotalWeight	TotalFreightDist	InvoiceAppliedTo	InvoiceDate	SaleType	InvSubtotalTaxable	ScheduledShipDate	InvoiceSubtotal	TermsDescription	CustomerReleaseDate
588635	09/15/2010	92	Posted To General Ledger	3217	20	9	3	7663903V	JS	2580.7	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	363.5	0	0	09/16/2010	1	2580.7	09/15/2010	2580.7	Net 14 Days	09/15/2010
588636	09/15/2010	92	Posted To General Ledger	3217	20	9	3	7667063V	JS	996.56	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	49.58	0	0	09/15/2010	1	996.56	09/15/2010	996.56	Net 14 Days	09/15/2010
588637	09/15/2010	92	Posted To General Ledger	1419	3	37	101		MC	1907.94	O'HARE COLUMBIA CENTER 3	9525 WEST BRYN MAWR	ROSEMONT	MORTON'S OF CHICAGO-ROSEMONT	IL	60018	O'HARE COLUMBIA CENTER 3	9525 WEST BRYN MAWR	ROSEMONT	MORTON'S OF CHICAGO-ROSEMONT 	IL	60018	120.56	40	0	09/15/2010	1	1907.94	09/15/2010	1907.94	Net 30 Days	09/15/2010
588638	09/15/2010	92	Posted To General Ledger	4006	3	9	101		MC	1483.97	1751 FREEDOM DR	 	NAPERVILLE	MORTON'S - NAPERVILLE 	IL	60563	1751 FREEDOM DR	 	NAPERVILLE	MORTON'S - NAPERVILLE 	IL	60563	151.46	40	0	09/15/2010	1	1483.97	09/15/2010	1483.97	Net 30 Days	09/15/2010
588639	09/15/2010	92	Posted To General Ledger	3379	25	23	101	CHANTOS/H INN NAPER	JS	94	800 SUPREME DR	 	BENSENVILLE	US FOODSERVICE - CHICAGO	IL	60106	TRADE PAYABLES 	800 SUPREME DR	BENSENVILLE	USFOOD - CHICAGO SAMPLES 3Y	IL	43	5.18	0	0	09/16/2010	1	94	09/15/2010	94	Net 30 Days	09/15/2010
588640	09/15/2010	92	Posted To General Ledger	4122	4	10	30		GR	527.85	2300 DEER VALLEY BLVD.		PARK CITY	ST REGIS DEER CREST	UT	84060	P.O. BOX 4493 	2300 DEER VALLEY BLVD. 	PARK CITY	ST REGIS DEER CREST	UT	84060	25.28	0	0	09/15/2010	1	492.96	09/15/2010	492.96	Net 21 Days	09/15/2010
588641	09/15/2010	92	Posted To General Ledger	71	29	27	101		JS	9849.75	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	1046.94	40	0	09/16/2010	1	9849.75	09/15/2010	9849.75	20th EOM	09/15/2010
588642	09/15/2010	92	Posted To General Ledger	3691	29	9	101		JS	7561.75	1300 PATRIOT BLVD		GLENVIEW 	WILDFIRE - GLENVIEW	IL	60026	1300 PATRIOT BLVD		GLENVIEW	WILDFIRE - GLENVIEW	IL	60026	916.39	40	0	09/16/2010	1	7561.75	09/15/2010	7561.75	20th EOM	09/15/2010
588643	09/15/2010	92	Posted To General Ledger	1860	7	37	101		JS	4543.73	9421 W. HIGGINS		ROSEMONT	ROSEWOOD RESTAURANT	IL	60018	9421 W. HIGGINS		ROSEMONT	ROSEWOOD RESTAURANT	IL	60018	361.26	40	0	09/15/2010	1	4543.73	09/15/2010	4543.73	10th EOM	09/15/2010
588645	09/15/2010	92	Posted To General Ledger	51	3	23	101		MC	13.5	325 N LASALLE ST 	SUITE 500 	CHICAGO	MORTON'S CORPORATE OFFICE	IL	60610	325 N LASALLE ST	SUITE 500	CHICAGO	MORTON'S - CORPORATE OFFICE	IL	60610	1	40	0	09/15/2010	1	13.5	09/15/2010	13.5	Net 30 Days	09/15/2010
588646	09/15/2010	92	Posted To General Ledger	1422	4	37	101		GR	2808.28	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE	IL	60610-4626	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE - CHGO	IL	60610-4626	234.6	40	0	09/15/2010	1	2808.28	09/15/2010	2808.28	Net 14 Days	09/15/2010
588647	09/15/2010	92	Posted To General Ledger	4136	4	27	101		GR	5840.14	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	437.56	40	0	09/16/2010	1	5840.14	09/15/2010	5840.14	Net 30 Days	09/15/2010
588648	09/15/2010	92	Posted To General Ledger	3217	20	9	3	7678733V	JS	989.81	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	123.23	0	0	09/15/2010	1	989.81	09/15/2010	989.81	Net 14 Days	09/15/2010
588649	09/15/2010	92	Posted To General Ledger	3243	25	0	101	CREDIT	SAT	-160.45	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	-31.4	0	587232	09/15/2010	10	-160.45	09/15/2010	-160.45	Net 14 Days	09/15/2010
588650	09/15/2010	92	Posted To General Ledger	3266	24	0	365	CREDIT	SAT	-1154.5	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	-67.2	0	587502	09/15/2010	10	-1154.5	09/15/2010	-1154.5	Net 14 Days	09/15/2010
588651	09/15/2010	92	Posted To General Ledger	723	4	27	101		GR	1564.21	INTERNATIONAL TOWER HOTEL	4000 N. O'HARE FIELD	CHICAGO	GASLIGHT CLUB O'HARE	IL	60666	INTERNATIONAL TOWER HOTEL	4000 N. O'HARE FIELD	CHICAGO	GASLIGHT CLUB O'HARE	IL	60666	99.27	40	0	09/16/2010	1	1564.21	09/15/2010	1564.21	10th EOM	09/15/2010
588652	09/15/2010	92	Posted To General Ledger	3451	1	0	401		SAT	99.8	2324 MOUND RD		JOLIET	KALUZNY BROS., INC.	IL	60436	2324 MOUND RD		JOLIET	KALUZNY BROS., INC.	IL	60436	4280	0	0	09/15/2010	1	0	09/15/2010	99.8	Net 14 Days	09/15/2010
588653	09/15/2010	92	Posted To General Ledger	3243	25	0	101	CREDIT	SAT	-68.06	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	-3.5	0	587910	09/15/2010	10	-68.06	09/15/2010	-68.06	Net 14 Days	09/15/2010
588654	09/15/2010	92	Posted To General Ledger	3487	29	23	101		JS	7296.94	1250 E HIGGINS RD		SCHAUMBURG 	WILDFIRE - SCHAUMBURG	IL	60173	1250 E HIGGINS RD		SCHAUMBURG	WILDFIRE - SCHAUMBURG	IL	60173	769.4	40	0	09/16/2010	1	7296.94	09/15/2010	7296.94	20th EOM	09/15/2010
588655	09/15/2010	92	Posted To General Ledger	938	29	0	101	credit	SAT	-48.1	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	-26	0	588290	09/15/2010	10	-48.1	09/15/2010	-48.1	20th EOM	09/15/2010
588656	09/15/2010	92	Posted To General Ledger	522	3	0	101	CREDIT	SAT	-13.5	1470 MCCONNOR PARKWAY		SCHAUMBURG	MORTON'S - SCHAUMBURG	IL	60173	1470 MCCONNOR PARKWAY		SCHAUMBURG	MORTON'S - SCHAUMBURG	IL	60173	-3	0	588116	09/15/2010	10	-13.5	09/15/2010	-13.5	Net 30 Days	09/15/2010
588657	09/15/2010	92	Posted To General Ledger	3243	25	0	101	CREDIT	SAT	-177.22	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	-10.48	0	587334	09/15/2010	10	-177.22	09/15/2010	-177.22	Net 14 Days	09/15/2010
588658	09/15/2010	92	Posted To General Ledger	3243	25	0	101	CREDIT	SAT	-4889.31	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	-1	0	588525	09/15/2010	9	-4889.31	09/15/2010	-4889.31	Net 14 Days	09/15/2010
588659	09/15/2010	92	Posted To General Ledger	3060	23	23	401	7684753K	JS	5048.52	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	AZ	85038	883.12	0	0	09/15/2010	1	5048.52	09/15/2010	5048.52	Net 14 Days	09/15/2010
588660	09/15/2010	92	Posted To General Ledger	4122	4	10	30		GR	688.77	2300 DEER VALLEY BLVD.		PARK CITY	ST REGIS DEER CREST	UT	84060	P.O. BOX 4493 	2300 DEER VALLEY BLVD. 	PARK CITY	ST REGIS DEER CREST	UT	84060	33.28	0	0	09/15/2010	1	648.96	09/15/2010	648.96	Net 21 Days	09/15/2010
588661	09/15/2010	92	Posted To General Ledger	3266	24	10	365	7688278L	JS	2748.66	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	321.48	0	0	09/15/2010	1	2748.66	09/15/2010	2748.66	Net 14 Days	09/15/2010
588662	09/15/2010	92	Posted To General Ledger	3274	21	37	170	7688733D	MC	502.58	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	25.76	0	0	09/15/2010	1	502.58	09/15/2010	502.58	Net 14 Days	09/15/2010
588663	09/15/2010	92	Posted To General Ledger	3266	24	10	365	7688478L	JS	183.81	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	25.56	0	0	09/15/2010	1	183.81	09/15/2010	183.81	Net 14 Days	09/15/2010
588664	09/15/2010	92	Posted To General Ledger	3647	7	10	30		JS	345.31	345 ROMANY ROAD	                              	LEXINGTON	SUGGINS BAR & GRILL	KY	40502	1060 CHINOE RD	SUITE 104	LEXINGTON	ROSSI'S	KY	40502	38.92	175	0	09/15/2010	1	300.31	09/15/2010	300.31	Net 30 Days	09/15/2010
588665	09/15/2010	92	Posted To General Ledger	297	7	27	101		JS	2026.96	1120 CROFTON		HIGHLAND PARK	BOB O'LINK GOLF & COUNTRY CLUB	IL	60035	1120 CROFTON		HIGHLAND PARK	BOB O'LINK GOLF & COUNTRY CLUB	IL	60035	140.04	40	0	09/16/2010	1	2026.96	09/15/2010	2026.96	10th EOM	09/15/2010
588666	09/15/2010	92	Posted To General Ledger	955	29	37	101		JS	9352.75	232 OAKBROOK CENTER		OAKBROOK	WILDFIRE - OAKBROOK	IL	60523	232 OAK BROOK CENTER	43	OAK BROOK	WILDFIRE - OAK BROOK	IL	60523	1166.29	40	0	09/16/2010	1	9352.75	09/15/2010	9352.75	20th EOM	09/15/2010
588667	09/15/2010	92	Posted To General Ledger	4074	7	10	30		JS	545.32	76 FIR ROAD		DUBOIS	CROOKED CREEK GUEST RANCH	WY	82513	76 FIR ROAD		DUBOIS	CROOKED CREEK GUEST RANCH	WY	82513	30.38	32.11	0	09/15/2010	1	545.32	09/15/2010	545.32	COD - Check	09/15/2010
588668	09/15/2010	92	Posted To General Ledger	2121	30	17	30		GR	61.76	#1 ASHLEY POINTE DRIVE		CHARLESTON	CALIFORNIA DREAMING SC	SC	29407	                              		                  	SAMPLE ACCOUNT - JIM CIULLA 	  	          	13.04	27.9	0	09/15/2010	1	61.76	09/15/2010	61.76	UPON RECPT	09/15/2010
588669	09/15/2010	92	Posted To General Ledger	1507	7	27	101		JS	567.54	820 EDGEWOOD ROAD		HIGHLAND PARK	NORTHMOOR COUNTRY CLUB	IL	60035	820 EDGEWOOD ROAD		HIGHLAND PARK	NORTHMOOR COUNTRY CLUB	IL	60035	117.07	40	0	09/16/2010	1	567.54	09/15/2010	567.54	10th EOM	09/15/2010
588670	09/15/2010	92	Posted To General Ledger	3274	21	37	170	7696623D	MC	1500.83	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	148.7	0	0	09/15/2010	1	1500.83	09/15/2010	1500.83	Net 14 Days	09/15/2010
588671	09/15/2010	92	Posted To General Ledger	228	14	10	185	41	JS	1496.93	20902 BROOKPARK ROAD		CLEVELAND	100TH BOMB GROUP	OH	44135	20902 BROOKPARK ROAD		CLEVELAND	100TH BOMB GROUP	OH	44135	205.02	160	0	09/16/2010	1	1496.93	09/15/2010	1496.93	Net 30 Days	09/15/2010
588672	09/15/2010	92	Posted To General Ledger	4141	4	0	101		GR	2686.23	440 N. MORGAN		CHICAGO	NORTHWEST MEAT CO.	IL	60622	440 N. MORGAN		CHICAGO	NORTHWEST MEAT CO.	IL	60622	1322.7	40	0	09/16/2010	1	2686.23	09/15/2010	2686.23	Net 14 Days	09/15/2010
588673	09/15/2010	92	Posted To General Ledger	1033	4	27	101		GR	8111.76	DBA GIBSONS STEAKHOUSE	5464 NO RIVER ROAD	ROSEMONT	RIVER ROAD ASSOCIATES L.L.C.	IL	60018	DBA GIBSONS STEAKHOUSE 	5464 NO RIVER ROAD	ROSEMONT	RIVER ROAD	IL	60018	449.84	40	0	09/16/2010	1	8111.76	09/15/2010	8111.76	Net 30 Days	09/15/2010
588674	09/15/2010	92	Posted To General Ledger	3274	21	37	170	7702033D	MC	372.96	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	20.68	0	0	09/15/2010	1	372.96	09/15/2010	372.96	Net 14 Days	09/15/2010
588675	09/15/2010	92	Posted To General Ledger	3274	21	37	170	7701443D	MC	2604.95	W137 N9245 HIGHWAY 145	BOX 9001	MENOMONEE FALLS	US FOODSERVICE - MILWAUKEE	WI	53051	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - MILWAUKEE 3D	AZ	85038-9283	339.74	0	0	09/15/2010	1	2604.95	09/15/2010	2604.95	Net 14 Days	09/15/2010
588676	09/15/2010	92	Posted To General Ledger	4104	7	10	31		MC	1478.06	116 SOUTH HAMILTON		MADISON	TORNADO STEAK HOUSE	WI	53703	116 SOUTH HAMILTON		MADISON	TORNADO STEAK HOUSE	WI	53703	135.77	40	0	09/15/2010	1	1478.06	09/15/2010	1478.06	Net 14 Days	09/15/2010
588677	09/15/2010	92	Posted To General Ledger	938	29	37	101		MC	183.54	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	22.8	40	0	09/15/2010	1	183.54	09/15/2010	183.54	20th EOM	09/15/2010
588678	09/15/2010	92	Posted To General Ledger	837	9	17	300		MC	33405.99	3767 LAS VEGAS BLVD		LAS VEGAS	SMITH & WOLLENSKY- L.V.	NV	89109	3767 LAS VEGAS BLVD SOUTH		LAS VEGAS	SMITH & WOLLENSKY - L.V.	NV	89109	3957	0	0	09/17/2010	1	33066.23	09/15/2010	33066.23	5% PROMPT PA	09/15/2010
588679	09/15/2010	92	Posted To General Ledger	2131	30	0	30		GR	0	950 W, MESQUITE BLVD		MESQUITE	CASA  BLANCA	NA	89027	                              		                  	SAMPLE ACCOUNT - TONY CACHEY	  	          	7.72	25.47	0	09/15/2010	1	0	09/15/2010	0	UPON RECPT	09/15/2010
588680	09/15/2010	92	Posted To General Ledger	4149	4	9	424	00161893	GR	12320.97	100 PIONEER BLVD.		MESQUITE	VIRGIN RIVER	NV	89027	897 W. MESQUITE BLVD.		MESQUITE	CASA BLANCA-VIRGIN RIVER	NV	89027	2088.3	50	0	09/16/2010	1	12320.97	09/15/2010	12320.97	Net 10 days	09/15/2010
588681	09/15/2010	92	Posted To General Ledger	4138	4	9	424	00161855	GR	5987.32	950 W. MESQUITE BLVD.		MESQUITE	CASA BLANCA RESORT	NV	89027	897 W MESQUITE BLVD		MESQUITE	CASA BLANCA RESORT - MAIN DOCK	NV	89027	678.58	50	0	09/16/2010	1	5987.32	09/15/2010	5987.32	Net 10 days	09/15/2010
588682	09/15/2010	92	Posted To General Ledger	3765	7	27	101		MC	968.53	1762 N MILWAUKEE AVE		LIBERTYVILLE	CAFE PYRENEES	IL	60048	1762 N MILWAUKEE AVE		LIBERTYVILLE	CAFE PYRENEES	IL	60048	291.27	40	0	09/16/2010	1	968.53	09/15/2010	968.53	Net 14 Days	09/15/2010
588683	09/15/2010	92	Posted To General Ledger	3231	9	17	240		MC	10490.77	210 W RITTENHOUSE SQUARE		PHILADELPHIA	SMITH & WOLLENSKY-PHILADELPHIA	PA	19103	210 W RITTENHOUSE SQUARE		PHILADELPHIA	SMITH & WOLLENSKY-PHILADELPHIA	PA	19103	1274.7	0	0	09/17/2010	1	10490.77	09/15/2010	10490.77	5% PROMPT PA	09/15/2010
588684	09/15/2010	92	Posted To General Ledger	3585	9	17	433		JS	13982.42	4007 WESTHEIMER		HOUSTON 	SMITH & WOLLENSKY - HOUSTON	TX	77027	4007 WESTHEIMER		HOUSTON 	SMITH & WOLLENSKY - HOUSTON	TX	77027	1774.55	0	0	09/17/2010	1	13982.42	09/15/2010	13982.42	5% PROMPT PA	09/15/2010
588685	09/15/2010	92	Posted To General Ledger	3099	9	10	30	JASON	MC	609.62	36 BEACON DRIVE		GREENVILLE	CHOP HOUSE 47	SC	29615	36 BEACON DRIVE		GREENVILLE	CHOP HOUSE 47	SC	29615	32.52	0	0	09/15/2010	1	575.9	09/15/2010	575.9	Net 30 Days	09/15/2010
588686	09/15/2010	92	Posted To General Ledger	2129	21	23	170	GREAT DANE	JS	0	-		                  	US FOOD - MILWAUKEE SAMPLES	  	          	                              		                  	US FOOD - MILWAUKEE SAMPLES	  	          	2.92	0	0	09/16/2010	1	0	09/15/2010	0	Net 30 Days	09/15/2010
588687	09/15/2010	92	Posted To General Ledger	465	4	37	300	WICHITA ON THURSDAY	GR	3879.43	7501 EAST CAMELBACK 	           	SCOTTSDALE	DON & CHARLIES  	AZ	85251	7501 EAST CAMELBACK		SCOTTSDALE	DON & CHARLIES	AZ	85251	395.44	40	0	09/16/2010	1	3879.43	09/15/2010	3879.43	10th EOM	09/15/2010
588688	09/15/2010	92	Posted To General Ledger	3474	20	23	3	PASTARRIFIC	JS	0	12301 CUMBERLAND RD	 	FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	FAX:  MIKE PRZYTULSKI 	12301 CUMBERLAND RD	FISHERS	US FOOD INDY 3V - SAMPLES	IN	43	0.84	0	0	09/16/2010	1	0	09/15/2010	0	Net 30 Days	09/15/2010
588689	09/15/2010	92	Posted To General Ledger	3930	4	27	101		GR	1763.63	400 PARK BLVD		ITASCA	WESTIN CHICAGO NORTHWEST	IL	60143	COLUMBIA SUSSEX	400 PARK BLVD	ITASCA	WESTIN CHICAGO NORTHWEST	IL	60143	106.95	40	0	09/16/2010	1	1763.63	09/15/2010	1763.63	15th EOM	09/15/2010
588690	09/15/2010	92	Posted To General Ledger	4014	7	10	30		JS	740.64	815 E BRADY ST		MILWAUKEE	BOSLEY ON BRADY	WI	53202	815 E BRADY ST		MILWAUKEE	BOSLEY ON BRADY	WI	53202	75.16	50	0	09/15/2010	1	740.64	09/15/2010	740.64	Net 30 Days	09/15/2010
588691	09/15/2010	92	Posted To General Ledger	2125	30	37	330		JS	0	3020 PRAIRIE CENTER DRIVE		EDEN PRAIRIE	WILD FIRE EDEN PRAIRIE	MN	55344	                              		                  	SAMPLE ACCOUNT - JOEY CIULLA 	  	          	2.8	0	0	09/16/2010	1	0	09/15/2010	0	UPON RECPT	09/15/2010
588692	09/15/2010	92	Posted To General Ledger	2125	30	17	31		JS	0	1325 ENSELL ROAD		LAKE ZURICH	PEAPOD	IL	60047	                              		                  	SAMPLE ACCOUNT - JOEY CIULLA 	  	          	2.2	0	0	09/16/2010	1	0	09/15/2010	0	UPON RECPT	09/15/2010
588693	09/15/2010	92	Posted To General Ledger	3243	25	27	101	7711883Y	MC	15746.36	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	1663.73	0	0	09/15/2010	1	15713.09	09/15/2010	15713.09	Net 14 Days	09/15/2010
588694	09/15/2010	92	Posted To General Ledger	3593	1	17	401		JS	594	2021 W 18TH STREET		CHICAGO	ALEX MEATS INC.	IL	60608	5155 S SPRINGFIELD AVE		CHICAGO	ALEX MEATS INC.	IL	60632	450	0	0	09/16/2010	1	594	09/15/2010	594	COD - Check	09/15/2010
588695	09/15/2010	92	Posted To General Ledger	3795	1	17	401		JS	687.92	703 W. 47TH. STREET		CHICAGO	SULLIVAN PROVISIONS INC.	IL	60609	703 W. 47TH. STREET		CHICAGO	SULLIVAN PROVISIONS INC.	IL	60609	502.44	0	0	09/16/2010	1	687.92	09/15/2010	687.92	Net 7 Days	09/15/2010
588696	09/15/2010	92	Posted To General Ledger	2072	4	17	30		GR	223.2	3925 PARADISE ROAD		LAS VEGAS	DEL FRISCO - LAS VEGAS	NV	89109	3925 PARADISE ROAD		LAS VEGAS	DEL FRISCO-LAS VEGAS	NV	89109	16	29.2	0	09/16/2010	1	223.2	09/15/2010	223.2	Net 14 Days	09/15/2010
588697	09/15/2010	92	Posted To General Ledger	938	29	37	101		MC	6109.49	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	553.87	40	0	09/16/2010	1	6109.49	09/15/2010	6109.49	20th EOM	09/15/2010
588698	09/15/2010	92	Posted To General Ledger	688	9	10	101		GR	6286.36	1031 N. RUSH		CHICAGO	TAVERN ON RUSH	IL	60611	1031 N. RUSH		CHICAGO	TAVERN ON RUSH	IL	60611	443.3	40	0	09/16/2010	1	6286.36	09/15/2010	6286.36	Net 30 Days	09/15/2010
588699	09/15/2010	92	Posted To General Ledger	3243	25	17	101	7701043Y	MC	14177.67	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	2889.11	0	0	09/16/2010	1	14119.89	09/15/2010	14119.89	Net 14 Days	09/15/2010
588700	09/15/2010	92	Posted To General Ledger	1419	3	10	101		MC	3413.04	O'HARE COLUMBIA CENTER 3	9525 WEST BRYN MAWR	ROSEMONT	MORTON'S OF CHICAGO-ROSEMONT	IL	60018	O'HARE COLUMBIA CENTER 3	9525 WEST BRYN MAWR	ROSEMONT	MORTON'S OF CHICAGO-ROSEMONT 	IL	60018	218.82	40	0	09/16/2010	1	3413.04	09/15/2010	3413.04	Net 30 Days	09/15/2010
588701	09/15/2010	92	Posted To General Ledger	4150	9	0	101		MC	321.68	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	70.9	40	0	09/16/2010	1	321.68	09/15/2010	321.68	Net 14 Days	09/15/2010
588702	09/16/2010	92	Posted To General Ledger	865	4	23	101		JS	387.04	868 N FRANKLIN		CHICAGO	MK RESTAURANT	IL	60610	868 N FRANKLIN		CHICAGO	MK RESTAURANT	IL	60610	17.24	40	0	09/16/2010	1	387.04	09/16/2010	387.04	Net 30 Days	09/16/2010
588703	09/16/2010	92	Posted To General Ledger	2024	9	10	101		JS	1269.58	437 NO. RUSH		CHICAGO	437 RUSH	IL	60611	437 NO. RUSH		CHICAGO	437 RUSH	IL	60611	72.4	40	0	09/16/2010	1	1269.58	09/16/2010	1269.58	Net 30 Days	09/16/2010
588704	09/16/2010	92	Posted To General Ledger	3982	9	9	300		JS	7528.32	570 K STREET		SAN DIEGO	DONOVAN'S STEAK & CHOP HOUSE	CA	92101	570 K STREET		SAN DIEGO	DONOVAN'S STEAK - SAN DIEGO 	CA	92101	586.14	0	0	09/17/2010	1	7528.32	09/16/2010	7528.32	Net 30 Days	09/16/2010
588705	09/16/2010	92	Posted To General Ledger	728	9	17	101		DB	3792.58	230 S. LOMBARD		ADDISON	GOURMET EXPRESS	IL	60101	230 S. LOMBARD		ADDISON	GOURMET EXPRESS	IL	60101	505.6	40	0	09/16/2010	1	3792.58	09/16/2010	3792.58	Net 30 Days	09/16/2010
588706	09/16/2010	92	Posted To General Ledger	938	29	23	101		DB	277.09	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	24.74	40	0	09/16/2010	1	277.09	09/16/2010	277.09	20th EOM	09/16/2010
588707	09/16/2010	92	Posted To General Ledger	3691	29	9	101		DB	53.86	1300 PATRIOT BLVD		GLENVIEW 	WILDFIRE - GLENVIEW	IL	60026	1300 PATRIOT BLVD		GLENVIEW	WILDFIRE - GLENVIEW	IL	60026	10.88	40	0	09/16/2010	1	53.86	09/16/2010	53.86	20th EOM	09/16/2010
588708	09/16/2010	92	Posted To General Ledger	917	29	23	101		DB	392	900 N. MICHIGAN AVE		CHICAGO	FRANKIE'S SCALOPPINE	IL	60611	900 N. MICHIGAN AVE		CHICAGO	FRANKIE'S SCALOPPINE	IL	60611	28.1	40	0	09/16/2010	1	392	09/16/2010	392	20th EOM	09/16/2010
588709	09/16/2010	92	Posted To General Ledger	723	4	37	101		JS	1091.55	INTERNATIONAL TOWER HOTEL	4000 N. O'HARE FIELD	CHICAGO	GASLIGHT CLUB O'HARE	IL	60666	INTERNATIONAL TOWER HOTEL	4000 N. O'HARE FIELD	CHICAGO	GASLIGHT CLUB O'HARE	IL	60666	59.36	40	0	09/17/2010	1	1091.55	09/16/2010	1091.55	10th EOM	09/16/2010
588710	09/16/2010	92	Posted To General Ledger	3365	3	10	28		MC	6570.83	1615 CRYSTAL SQUARE ARCADE		ARLINGTON	MORTON'S - ARLINGTON	VA	22202	1615 CRYSTAL SQUARE ARCADE	ATTN: DOUG ZANG	ARLINGTON	MORTON'S - ARLINGTON	VA	22202	408.26	0	0	09/17/2010	1	6570.83	09/16/2010	6570.83	Net 30 Days	09/16/2010
