OrderNumber	InvoiceDate	Status	StatusDescription	CustomerCode	SalespersonCode	AssemblerCode	ShippingCode	CustomerPO	Initials	EstimatedOrder	ShipTo_Address1	ShipTo_Address2	ShipTo_City	ShipTo_Name	ShipTo_State	ShipTo_Zip	SoldTo_Address1	SoldTo_Address2	SoldTo_City	SoldTo_Name	SoldTo_State	SoldTo_Zip	TotalWeight	TotalFreightDist	InvoiceAppliedTo	SaleType	InvSubtotalTaxable	ScheduledShipDate	InvoiceSubtotal	TermsDescription	CustomerReleaseDate	OrderDate
606061	05/12/2011	92	Posted To General Ledger	3341	22	17	30	6095604V	GR	280.18	5525 CONCORD PIKE	MARKET SQUARE	WILMINGTON	SULLIVAN'S STEAKHOUSE # 8510	DE	19803	TRADES PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - PHILADELPHIA 4V	AZ	29283	11.06	0	0	1	253.83	05/12/2011	253.83	Net 14 Days	05/12/2011	05/12/2011
606062	05/13/2011	92	Posted To General Ledger	3585	9	17	25		DB	5577.28	4007 WESTHEIMER		HOUSTON 	SMITH & WOLLENSKY - HOUSTON	TX	77027	4007 WESTHEIMER		HOUSTON 	SMITH & WOLLENSKY - HOUSTON	TX	77027	676.6	0	0	1	5577.28	05/12/2011	5577.28	5% PROMPT PA	05/12/2011	05/12/2011
606063	05/13/2011	92	Posted To General Ledger	2024	9	17	101		DB	1031.82	437 NO. RUSH		CHICAGO	437 RUSH	IL	60611	437 NO. RUSH		CHICAGO	437 RUSH	IL	60611	51.72	40	0	1	1031.82	05/12/2011	1031.82	Net 30 Days	05/12/2011	05/12/2011
606064	05/12/2011	92	Posted To General Ledger	882	9	17	30		DB	159.78	5255 KERNY VILLA ROAD		SAN DIEGO	BUTCHER SHOP	CA	92123	5255 KERNY VILLA ROAD		SAN DIEGO	BUTCHER SHOP	CA	92123	18.26	33.22	0	1	159.78	05/12/2011	159.78	Net 30 Days	05/12/2011	05/12/2011
606065	05/13/2011	92	Posted To General Ledger	3593	1	17	401		JS	1160	2021 W 18TH STREET		CHICAGO	ALEX MEATS INC.	IL	60608	5155 S SPRINGFIELD AVE		CHICAGO	ALEX MEATS INC.	IL	60632	500	0	0	1	788.8	05/12/2011	1160	COD - Cash	05/12/2011	05/12/2011
606066	05/13/2011	92	Posted To General Ledger	3593	1	17	401		JS	938.4	2021 W 18TH STREET		CHICAGO	ALEX MEATS INC.	IL	60608	5155 S SPRINGFIELD AVE		CHICAGO	ALEX MEATS INC.	IL	60632	720	0	0	1	938.4	05/12/2011	938.4	COD - Cash	05/12/2011	05/12/2011
606067	05/13/2011	92	Posted To General Ledger	3795	1	17	401		JS	839.73	703 W. 47TH. STREET		CHICAGO	SULLIVAN PROVISIONS INC.	IL	60609	703 W. 47TH. STREET		CHICAGO	SULLIVAN PROVISIONS INC.	IL	60609	605.3	0	0	1	839.73	05/12/2011	839.73	Net 7 Days	05/12/2011	05/12/2011
606068	05/13/2011	92	Posted To General Ledger	610	9	38	185	DAN	DB	2910.68	255 S.W. TEMPLE		SALT LAKE CITY	HILTON SALT LAKE CITY CENTER	UT	84101	255 S.W. TEMPLE		SALT LAKE CITY	HILTON SALT LAKE CITY CENTER	UT	84101	211.38	0	0	1	2910.68	05/12/2011	2910.68	10th EOM	05/12/2011	05/12/2011
606069	05/13/2011	92	Posted To General Ledger	3247	22	35	185	6067616U	JS	3657.81	GREENWAY INDUSTRIAL PARK 	1125 WEEMS STREET 	JACKSON	US FOODSERVICE - JACKSON	MS	39208	TRADES PAYABLE	P.O. BOX 29283	PHOENIX	US FOOD - JACKSON 6U	AZ	85038-9283	242.56	0	0	1	3657.81	05/12/2011	3657.81	Net 14 Days	05/12/2011	05/12/2011
606070	05/13/2011	92	Posted To General Ledger	882	9	17	300		DB	5950.98	5255 KERNY VILLA ROAD		SAN DIEGO	BUTCHER SHOP	CA	92123	5255 KERNY VILLA ROAD		SAN DIEGO	BUTCHER SHOP	CA	92123	706.39	0	0	1	5950.98	05/12/2011	5950.98	Net 30 Days	05/12/2011	05/12/2011
606071	05/13/2011	92	Posted To General Ledger	3247	22	35	185	6097826U	JS	5051.09	GREENWAY INDUSTRIAL PARK 	1125 WEEMS STREET 	JACKSON	US FOODSERVICE - JACKSON	MS	39208	TRADES PAYABLE	P.O. BOX 29283	PHOENIX	US FOOD - JACKSON 6U	AZ	85038-9283	507.41	0	0	1	5051.09	05/12/2011	5051.09	Net 14 Days	05/12/2011	05/12/2011
606072	05/13/2011	92	Posted To General Ledger	3039	9	17	305		DB	1691.61	3500 PEACHTREE ROAD		ATLANTA	THE TAVERN AT PHIPPS	GA	30326	3500 PEACHTREE ROAD		ATLANTA	THE TAVERN AT PHIPPS	GA	30326	151.32	0	0	1	1615.92	05/12/2011	1615.92	Net 30 Days	05/12/2011	05/12/2011
606073	05/12/2011	92	Posted To General Ledger	3243	25	27	101	6097143Y	MC	16310.41	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	1891.42	0	0	1	16272.59	05/12/2011	16272.59	Net 14 Days	05/12/2011	05/12/2011
606074	05/13/2011	92	Posted To General Ledger	4150	9	17	101		DB	298.53	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	300 N. LASALLE		CHICAGO	CHICAGO CUT STEAKHOUSE	IL	60654	21.4	40	0	1	298.53	05/12/2011	298.53	Net 14 Days	05/12/2011	05/12/2011
606075	05/13/2011	92	Posted To General Ledger	4105	4	0	28		GR	1330.9	515 15TH ST. NW		WASHINGTON	W HOTEL WASHINGTON DC	DC	20004	515 15TH ST. NW		WASHINGTON	W HOTEL WASHINGTON DC	DC	20004	67.62	0	0	1	1330.9	05/12/2011	1330.9	Net 14 Days	05/12/2011	05/12/2011
606076	05/12/2011	92	Posted To General Ledger	3243	25	27	101	6107513Y	MC	39.88	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	36.6	0	0	1	39.16	05/12/2011	39.16	Net 14 Days	05/12/2011	05/12/2011
606077	05/12/2011	92	Posted To General Ledger	3341	22	0	30	5108504V	GR	505.82	700 W. DEKALB		KING OF PRUSSIA	SULLIVAN'S STEAKHOUSE # 8522	PA	19406	TRADES PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - PHILADELPHIA 4V	AZ	29283	22.04	0	0	1	505.82	05/12/2011	505.82		05/12/2011	05/12/2011
606078	05/13/2011	92	Posted To General Ledger	938	29	23	101		DB	7600.33	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	1063.69	40	0	1	7600.33	05/12/2011	7600.33	20th EOM	05/12/2011	05/12/2011
606079	05/13/2011	92	Posted To General Ledger	3919	4	17	101		GR	776.47	1437-39 N WELLS		CHICAGO	BISTROT MARGOT	IL	60610	1437-39 N WELLS ST		CHICAGO	BISTROT MARGOT	IL	60610	156.8	40	0	1	776.47	05/12/2011	776.47	Net 30 Days	05/12/2011	05/12/2011
606080	05/13/2011	92	Posted To General Ledger	3801	4	27	101		GR	2621.67	18 E BELLEVUE		CHICAGO	LUX BAR	IL	60611	18 E BELLEVUE		CHICAGO	LUX BAR	IL	60611	370.72	40	0	1	2621.67	05/12/2011	2621.67	Net 30 Days	05/12/2011	05/12/2011
606081	05/12/2011	92	Posted To General Ledger	3943	9	17	30		DB	1322.87	1255 S MAIN ST	 	GRAPEVINE	BOB'S STEAK & CHOP         	TX	76051	1255 S MAIN ST	 	GRAPEVINE	BOB'S STEAK & CHOP-GRAPEVINE	TX	76051	66.69	0	0	1	1240.8	05/12/2011	1240.8	Net 21 Days	05/12/2011	05/12/2011
606082	05/13/2011	92	Posted To General Ledger	689	9	17	101		DB	1109.73	318 NORTH STATE		CHICAGO,	SMITH & WOLLENSKY - CHGO	IL	60610	318 NORTH STATE		CHICAGO	SMITH & WOLLENSKY - CHGO	43	60610	54.94	40	0	1	1109.73	05/12/2011	1109.73	5% PROMPT PA	05/12/2011	05/12/2011
606083	05/13/2011	92	Posted To General Ledger	377	4	9	101		GR	2934.92	393 SOUTH MILWAUKEE AVE		WHEELING	BOB CHINN'S CRABHOUSE	IL	60090	393 SOUTH MILWAUKEE AVE		WHEELING	BOB CHINN'S CRABHOUSE-WHEELING	IL	60090	329.81	40	0	1	2934.92	05/12/2011	2934.92	10th EOM	05/12/2011	05/12/2011
606084	05/13/2011	92	Posted To General Ledger	200	4	0	413		GR	2537.94	6538 SOUTH YOSEMITE CIRCLE		GREENWOOD VILLAGE	BROOKS STEAK HOUSE	CO	80111	6538 SOUTH YOSEMITE CIRCLE		GREENWOOD VILLAGE	BROOKS STEAK HOUSE	CO	80111	206.18	97	0	1	2388.81	05/12/2011	2388.81	10th EOM	05/12/2011	05/12/2011
606085	05/13/2011	92	Posted To General Ledger	3671	4	17	101		GR	1387.37	55 SOUTH MAIN ST		NAPERVILLE	HUGO'S FROG BAR	IL	60540	55 SOUTH MAIN ST		NAPERVILLE	HUGO'S FROG BAR - NAPERVILLE	IL	60540	140.12	40	0	1	1387.37	05/12/2011	1387.37	Net 30 Days	05/12/2011	05/12/2011
606086	05/13/2011	92	Posted To General Ledger	2132	30	0	413		GR	0	6538 SOUTH YOSEMITE CIRCLE		GREENWOOD VILLAGE	BROOKS STEAKHOUSE	CO	80111	                              		                  	SAMPLE ACCOUNT - MATT KENNEY	  	          	1.84	0	0	1	0	05/12/2011	0	UPON RECPT	05/12/2011	05/12/2011
606087	05/13/2011	92	Posted To General Ledger	437	7	9	101		JS	289.37	1255 SHERIDAN ROAD	   	GLENCOE	LAKE SHORE COUNTRY CLUB	IL	60022	1255 SHERIDAN RD	 	GLENCOE	LAKE SHORE COUNTRY CLUB	IL	60022	75.48	40	0	1	289.37	05/13/2011	289.37	10th EOM	05/13/2011	05/13/2011
606088	05/13/2011	92	Posted To General Ledger	3714	7	10	101		JS	304.2	626 CHURCH STREET		EVANSTON	CELTIC KNOT	IL	60201	626 CHURCH STREET		EVANSTON	CELTIC KNOT	IL	60201	30.4	40	0	1	304.2	05/13/2011	304.2	Net 30 Days	05/13/2011	05/13/2011
606089	05/13/2011	92	Posted To General Ledger	183	9	10	101		JS	1430.01	10027 SKOKIE BLVD		SKOKIE	E.J'S PLACE	IL	60076-1026	10027 SKOKIE BLVD		SKOKIE	E.J'S PLACE	IL	60076-1026	171.86	0	0	1	1430.01	05/13/2011	1430.01	Net 30 Days	05/13/2011	05/13/2011
606090	05/13/2011	92	Posted To General Ledger	3487	29	0	101		JS	521.95	1250 E HIGGINS RD		SCHAUMBURG 	WILDFIRE - SCHAUMBURG	IL	60173	1250 E HIGGINS RD		SCHAUMBURG	WILDFIRE - SCHAUMBURG	IL	60173	70.9	40	0	1	521.95	05/13/2011	521.95	20th EOM	05/13/2011	05/13/2011
606091	05/13/2011	92	Posted To General Ledger	865	4	17	101		JS	932.9	868 N FRANKLIN		CHICAGO	MK RESTAURANT	IL	60610	868 N FRANKLIN		CHICAGO	MK RESTAURANT	IL	60610	52.8	40	0	1	932.9	05/13/2011	932.9	Net 30 Days	05/13/2011	05/13/2011
606092	05/13/2011	92	Posted To General Ledger	3691	29	23	101		DB	535.33	1300 PATRIOT BLVD		GLENVIEW 	WILDFIRE - GLENVIEW	IL	60026	1300 PATRIOT BLVD		GLENVIEW	WILDFIRE - GLENVIEW	IL	60026	79.9	40	0	1	535.33	05/13/2011	535.33	20th EOM	05/13/2011	05/13/2011
606093	05/13/2011	92	Posted To General Ledger	4127	4	10	101		JS	1031.01	250 MARRIOTT DR.		LINCOLNSHIRE	SULLIVAN'S - LINCOLNSHIRE	IL	60069	250 MARRIOTT DR.		LINCOLNSHIRE	SULLIVAN'S - LINCOLNSHIRE	IL	60069	95.28	40	0	1	1031.01	05/13/2011	1031.01	Net 14 Days	05/13/2011	05/13/2011
606094	05/13/2011	92	Posted To General Ledger	4078	9	0	26	1801001496	DB	3415.86	dba BOB'S STEAK & CHOP HOUSE	1300 HOUSTON STREET	FORT WORTH	OMNI HOTEL FORT WORTH    	TX	76102	dba BOB'S STEAK & CHOP HOUSE	1300 HOUSTON STREET	FORT WORTH	OMNI HOTEL FORT WORTH   	TX	76102	272.32	0	0	1	3415.86	05/13/2011	3415.86	Net 30 Days	05/13/2011	05/13/2011
606095	05/13/2011	92	Posted To General Ledger	3280	9	23	26		DB	7221.05	5760 LEGACY DRIVE	SUITE B-1	PLANO	BOB'S STEAK & CHOP - PLANO	TX	75024	5760 LEGACY DRIVE	SUITE B-1	PLANO	BOB'S STEAK & CHOP - PLANO	TX	75024	543	65	0	1	7221.05	05/13/2011	7221.05	Net 21 Days	05/13/2011	05/13/2011
606096	05/13/2011	92	Posted To General Ledger	216	9	23	26		DB	8412.79	4300 LEMMON AVENUE		DALLAS	BOB'S STEAK & CHOP HOUSE	TX	75219	4300 LEMMON AVENUE		DALLAS	BOB'S STEAK & CHOP - DALLAS	TX	75219	668.88	65	0	1	8412.79	05/13/2011	8412.79	Net 10 days	05/13/2011	05/13/2011
606097	05/13/2011	92	Posted To General Ledger	2029	22	35	413	6126766V	JS	1045.87	11955 EAST PEAKVIEW AVE		ENGLEWOOD	US FOODSERVICE - DENVER	CO	80111	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - DENVER 6V	AZ	85038-9283	90.76	0	0	1	1045.87	05/13/2011	1045.87	Net 14 Days	05/13/2011	05/13/2011
606098	05/13/2011	92	Posted To General Ledger	2072	4	10	300		JS	6669.01	3925 PARADISE ROAD		LAS VEGAS	DEL FRISCO - LAS VEGAS	NV	89109	3925 PARADISE ROAD		LAS VEGAS	DEL FRISCO-LAS VEGAS	NV	89109	540.98	0	0	1	6581.12	05/13/2011	6581.12	Net 14 Days	05/13/2011	05/13/2011
606099	05/13/2011	92	Posted To General Ledger	2057	4	23	300		JS	7639.32	404 S. FIGUEROA STREET		LOS ANGELES	WESTIN BONAVENTURE HOTEL	CA	90071	404 S. FIGUEROA STREET		LOS ANGELES	WESTIN BONAVENTURE HOTEL	CA	90071	361.2	0	0	1	7639.32	05/13/2011	7639.32	Net 30 Days	05/13/2011	05/13/2011
606100	05/13/2011	92	Posted To General Ledger	1422	4	17	101		MC	90.25	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE	IL	60610-4626	415 N DEARBORN		CHICAGO	SULLIVAN'S STEAKHOUSE - CHGO	IL	60610-4626	10.68	40	0	1	90.25	05/13/2011	90.25	Net 14 Days	05/13/2011	05/13/2011
606101	05/13/2011	92	Posted To General Ledger	3243	25	27	101	6123163Y	MC	688.07	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	53.84	0	0	1	687	05/13/2011	687	Net 14 Days	05/13/2011	05/13/2011
606102	05/13/2011	92	Posted To General Ledger	4062	9	9	25		DB	4855.89	1801 POST OAK BLVD	 	HOUSTON	MO'S            	TX	77056	1801 POST OAK BLVD.  #1-E	 	HOUSTON	MO'S - HOUSTON  	TX	77056	330.36	70	0	1	4855.89	05/13/2011	4855.89	Net 30 Days	05/13/2011	05/13/2011
606103	05/16/2011	92	Posted To General Ledger	3162	7	17	101	DONNA	DB	1343.4	1122 ROSE ROAD		LAKE ZURICH	PEAPOD, INC.	IL	60047	1325 ENSELL ROAD		LAKE ZURICH	PEAPOD, INC.	IL	60047	150.1	40	0	1	1343.4	05/13/2011	1343.4	Net 14 Days	05/13/2011	05/13/2011
606104	05/13/2011	92	Posted To General Ledger	3060	23	9	401	6141373K	JS	3966.49	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	az	85038	604.53	0	0	1	3966.49	05/13/2011	3966.49	Net 14 Days	05/13/2011	05/13/2011
606105	05/13/2011	92	Posted To General Ledger	4136	4	27	101		MC	81.6	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	2105 W. SPRING ROAD		OAK BROOK	GIBSON'S - OAKBROOK	IL	60523	10.2	40	0	1	81.6	05/13/2011	81.6	Net 30 Days	05/13/2011	05/13/2011
606106	05/13/2011	92	Posted To General Ledger	3217	20	23	3	6148053V	JS	2124.2	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	277.72	0	0	1	2124.2	05/13/2011	2124.2	Net 14 Days	05/13/2011	05/13/2011
606107	05/13/2011	92	Posted To General Ledger	417	4	17	30		GR	299.68	5251 SPRING VALLEY ROAD		DALLAS	DEL FRISCO STK HSE - DALLAS	TX	75240	5251 SPRING VALLEY ROAD		DALLAS	DEL FRISCO - DALLAS	TX	75240	20.54	0	0	1	258.8	05/13/2011	258.8	Net 14 Days	05/13/2011	05/13/2011
606108	05/13/2011	92	Posted To General Ledger	3802	22	23	430	611220E5	GR	1194.75	7801 STATESVILLE ROAD	 	CHARLOTTE	STOCK YARDS MEAT PACKING CO	NC	28269	7801 STATESVILLE ROAD	-	CHARLOTTE	STOCK YARDS MPC-CHARLOTTE 5E	NC	28269	88.5	0	0	1	1194.75	05/13/2011	1194.75	Net 14 Days	05/13/2011	05/13/2011
606109	05/16/2011	92	Posted To General Ledger	3379	25	0	101	DON HARRIS/BLACKWOOD	JS	68.88	800 SUPREME DR	 	BENSENVILLE	US FOODSERVICE - CHICAGO	IL	60106	TRADE PAYABLES 	800 SUPREME DR	BENSENVILLE	USFOOD - CHICAGO SAMPLES 3Y	IL	43	5.26	0	0	1	68.88	05/13/2011	68.88	Net 30 Days	05/13/2011	05/13/2011
606110	05/13/2011	92	Posted To General Ledger	1738	4	23	101		GR	797.86	3322 S. MORGAN STREET		CHICAGO	POLO CAFE & CATERING	IL	60608	3322 S. MORGAN STREET		CHICAGO	POLO CAFE & CATERING	IL	60608	123.49	40	0	1	797.86	05/13/2011	797.86	Net 14 Days	05/13/2011	05/13/2011
606111	05/13/2011	92	Posted To General Ledger	177	4	10	413		GR	8070.41	8100 EAST ORCHARD ROAD		GREENWOOD VILLAGE	DEL FRISCO STK HSE - DENVER	CO	80111	8100 EAST ORCHARD ROAD		GREENWOOD VILLAGE	DEL FRISCO - DENVER	CO	80111	734.54	0	0	1	7944.86	05/13/2011	7944.86	Net 14 Days	05/13/2011	05/13/2011
606112	05/16/2011	92	Posted To General Ledger	3418	24	0	365	HARBOR INN&ALE	JS	0	28001 NAPIER RD	 	WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	28001 NAPIER RD	(SAMPLE ACCT)	44	US FOOD-DETROIT/WIXOM SAMPLE  	43	44	1.52	0	0	1	0	05/13/2011	0	Net 30 Days	05/13/2011	05/13/2011
606113	05/13/2011	92	Posted To General Ledger	3217	20	0	3	6158243V	JS	2026.2	12301 CUMBERLAND RD		FISHERS	US FOODSERVICE - INDIANAPOLIS	IN	46038	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - INDY 3V	AZ	85038-9283	240.58	0	0	1	2026.2	05/13/2011	2026.2	Net 14 Days	05/13/2011	05/13/2011
606114	05/13/2011	92	Posted To General Ledger	3993	4	10	25		GR	10735.4	5061 WESTHEIMER RD		HOUSTON	DEL FRISCO STEAK HSE - HOUSTON	TX	77056	5061 WESTHEIMER RD		HOUSTON	DEL FRISCO STEAK HSE - HOUSTON	TX	77056	877.75	0	0	1	10593.99	05/13/2011	10593.99	Net 14 Days	05/13/2011	05/13/2011
606115	05/13/2011	92	Posted To General Ledger	4168	29	23	101		DB	462.46	1900 E. HIGGINS RD.		SCHAUMBURG	SHAW'S	IL	60173	1900 E. HIGGINS RD.		SCHAUMBURG	TOKIO PUB	IL	60173	105.02	0	0	1	462.46	05/13/2011	462.46	20th EOM	05/13/2011	05/13/2011
606116	05/13/2011	92	Posted To General Ledger	3435	22	9	28	6099172I	GR	30116.63	2161 PERTH AMBOY WHS   2160/OS	1051 AMBOY AVE	PERTH AMBOY	US FOOD - NEW YORK METRO	NJ	08861	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD-NEW YORK (2I)	AZ	85038-9283	2478.3	0	0	1	30116.63	05/13/2011	30116.63	Net 14 Days	05/13/2011	05/13/2011
606117	05/13/2011	92	Posted To General Ledger	3266	24	10	365	6164838L	JS	13753.98	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	1897.1	0	0	1	13753.98	05/13/2011	13753.98	Net 14 Days	05/13/2011	05/13/2011
606118	05/13/2011	92	Posted To General Ledger	878	9	0	300		DB	1641.63	1810 OCEAN AVENUE		SANTA MONICA	CAPO	CA	90401	1810 OCEAN AVENUE	310/394-2278 RESTAURANT	SANTA MONICA	CAPO	CA	90401	79.58	50	0	1	1641.63	05/13/2011	1641.63	Net 21 Days	05/13/2011	05/13/2011
606119	05/13/2011	92	Posted To General Ledger	3943	9	0	26		DB	14114.76	1255 S MAIN ST	 	GRAPEVINE	BOB'S STEAK & CHOP         	TX	76051	1255 S MAIN ST	 	GRAPEVINE	BOB'S STEAK & CHOP-GRAPEVINE	TX	76051	961.99	0	0	1	14114.76	05/13/2011	14114.76	Net 21 Days	05/13/2011	05/13/2011
606120	05/13/2011	92	Posted To General Ledger	3266	24	0	365	6163768L	JS	1109.12	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	119.96	0	0	1	1109.12	05/13/2011	1109.12	Net 14 Days	05/13/2011	05/13/2011
606121	05/13/2011	92	Posted To General Ledger	478	14	0	28		DB	766.71	ROUTE 110 GATE 1		E. FARMINGDALE	56TH FIGHTER GROUP	NY	11735	ROUTE 110 GATE 1		E. FARMINGDALE	56TH FIGHTER GROUP	NY	11735	136.18	0	0	1	766.71	05/13/2011	766.71	Net 30 Days	05/13/2011	05/13/2011
606122	05/13/2011	92	Posted To General Ledger	3060	23	9	401	6162743K	JS	592.14	ONE QUALITY LANE		STREATOR	US FOODSERVICE - STREATOR	IL	61364	TRADE PAYABLES 	P.O. BOX 29283	PHOENIX	US FOOD - STREATOR 3K 	az	85038	40.54	0	0	1	592.14	05/13/2011	592.14	Net 14 Days	05/13/2011	05/13/2011
606123	05/13/2011	92	Posted To General Ledger	3344	22	35	240	6109006B	GR	6659.52	125 FORT MILL PARKWAY		FORT MILL	US FOODSERVICE - CAROLINAS DIV	SC	29715	TRADES PAYABLE	P.O. BOX 29283	PHOENIX	US FOOD - CAROLINAS 6B	AZ	85038-9283	596.16	50	0	1	6659.52	05/13/2011	6659.52	Net 14 Days	05/13/2011	05/13/2011
606124	05/20/2011	92	Posted To General Ledger	997	3	17	332		MC	7795.6	G/F, UNISON IND. BUILDING	7 SUN YIP STREET	CHAI WAN, HONG KONG	HOOVER FOOD SUPPLIER LTD.     			20 NATHAN ROAD	SHERATON HTL & TOWER 4TH LEVEL	KOWLOON, HONG KONG	MORTON'S - HONG KONG			417.72	60	0	1	6673.6	05/13/2011	6673.6	Net 30 Days	05/13/2011	05/13/2011
606125	05/20/2011	92	Posted To General Ledger	2200	3	17	332		MC	8491.52	G/F, UNISON IND. BUILDING	7 SUN YIP STREET	CHAI WAN, HONG KONG	HOOVER FOOD SUPPLIER LTD.     			SHOP 1016 GRAND CANAL SHOPPES	ESTRADA DA BAIA DE N SENORA DA	TAIPA, MACAO	MORTON'S-MACAO/VENETIAN RESORT	 		497.36	0	0	1	7199.52	05/13/2011	7199.52	Net 30 Days	05/13/2011	05/13/2011
606126	05/20/2011	92	Posted To General Ledger	92	3	17	332		MC	11285.19	THE ORIENTAL SINGAPORE        	4TH STORY - 5 RAFFLES AVENUE	MARINA SQ. SINGAPORE	SEA BULK PTE LTD - MORTONS		039797	THE ORIENTAL SINGAPORE        	4TH STORY - 5 RAFFLES AVENUE	MARINA SQ. SINGAPORE	MORTON'S - SINGAPORE		039797	642.3	60	0	1	9761.19	05/13/2011	9761.19	Net 30 Days	05/13/2011	05/13/2011
606127	05/13/2011	92	Posted To General Ledger	3670	7	23	140		DB	1816.15	915 LINCOLN ROAD		MIAMI BEACH	MEAT MARKET	FL	33139	927 LINCOLN ROAD	SUITE 208	MIAMI BEACH	MEAT MARKET	FL	33139	125.82	0	0	1	1816.15	05/13/2011	1816.15	Net 30 Days	05/13/2011	05/13/2011
606128	05/13/2011	92	Posted To General Ledger	3266	24	10	365	6167478L	JS	6046.64	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	395.26	0	0	1	6046.64	05/13/2011	6046.64	Net 14 Days	05/13/2011	05/13/2011
606129	05/13/2011	92	Posted To General Ledger	4161	4	10	28		GR	3749.99	250 NORTHERN AVE.	SUITE 200	BOSTON	DEL FRISCO'S DOUBLE EAGLE	MA	02210	250 NORTHERN AVE.	SUITE 200	BOSTON	DEL FRISCO - BOSTON	MA	02210	218.97	0	0	1	3749.99	05/13/2011	3749.99	Net 14 Days	05/13/2011	05/13/2011
606130	05/13/2011	92	Posted To General Ledger	4141	4	0	401		GR	3071.4	440 N. MORGAN		CHICAGO	NORTHWEST MEAT CO.	IL	60622	440 N. MORGAN		43	NORTHWEST MEAT CO.	IL	60622	1393.6	40	0	1	3071.4	05/13/2011	3071.4	Net 14 Days	05/13/2011	05/13/2011
606131	05/13/2011	92	Posted To General Ledger	3266	24	10	365	6167688L	JS	720.77	28001 NAPIER RD		WIXOM	US FOODSERVICE-DETROIT/WIXOM	MI	48393	TRADES PAYABLES	P.O. BOX 29283	PHOENIX 	US FOOD - DET/WIXOM 8L	AZ	85038-9283	49.3	0	0	1	720.77	05/13/2011	720.77	Net 14 Days	05/13/2011	05/13/2011
606132	05/13/2011	92	Posted To General Ledger	4152	9	9	140		DB	1781.01	401 E. LAS OLAS BLVD.		FORT LAUDERDALE	RARE LAS OLAS	FL	33301	401 E. LAS OLAS BLVD.		FORT LAUDERDALE	RARE LAS OLAS	FL	33301	93.18	89	0	1	1761.41	05/13/2011	1761.41	Net 30 Days	05/13/2011	05/13/2011
606133	05/16/2011	92	Posted To General Ledger	4075	9	17	30	1126001232	DB	294.75	2727 W CLUB DRIVE 	dba BOB'S STEAK & CHOP HOUSE	TUCSON	OMNI TUCSON NATIONAL RESORT	AZ	85742	dba BOB'S STEAK & CHOP HOUSE	2727 W CLUB DRIVE	TUCSON	OMNI TUCSON NATIONAL RESORT	AZ	85742	21.1	38.67	0	1	294.75	05/13/2011	294.75	Net 30 Days	05/13/2011	05/13/2011
606134	05/13/2011	92	Posted To General Ledger	855	4	10	432		GR	5187.8	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	812 MAIN STREET		FT. WORTH	DEL FRISCO STEAK HSE-FT. WORTH	TX	76102	496.72	0	0	1	5106.55	05/13/2011	5106.55	Net 14 Days	05/13/2011	05/13/2011
