OrderNumber	OrderDate	Status	StatusDescription	CustomerCode	SalespersonCode	AssemblerCode	ShippingCode	CustomerPO	Initials	EstimatedOrder	ShipTo_Address1	ShipTo_Address2	ShipTo_City	ShipTo_Name	ShipTo_State	ShipTo_Zip	SoldTo_Address1	SoldTo_Address2	SoldTo_City	SoldTo_Name	SoldTo_State	SoldTo_Zip	TotalWeight	TotalFreightDist	InvoiceAppliedTo	InvoiceDate	SaleType	InvSubtotalTaxable	ScheduledShipDate	InvoiceSubtotal	TermsDescription	CustomerReleaseDate
602304	03/21/2011	92	Posted To General Ledger	4006	3	10	101		MC	3642.52	1751 FREEDOM DR	 	NAPERVILLE	MORTON'S - NAPERVILLE 	IL	60563	1751 FREEDOM DR	 	NAPERVILLE	MORTON'S - NAPERVILLE 	IL	60563	270.18	40	0	03/22/2011	1	3642.52	03/21/2011	3642.52	Net 30 Days	03/21/2011
602305	03/21/2011	92	Posted To General Ledger	3344	22	0	240	CREDIT	SAT	-146.3	125 FORT MILL PARKWAY		FORT MILL	US FOODSERVICE - CAROLINAS DIV	SC	29715	TRADES PAYABLE	P.O. BOX 29283	PHOENIX	US FOOD - CAROLINAS 6B	AZ	85038-9283	-14	0	601835	03/21/2011	9	-146.3	03/21/2011	-146.3	Net 14 Days	03/21/2011
602306	03/21/2011	92	Posted To General Ledger	71	29	0	101	CREDIT	SAT	-87	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	235 PARKWAY DR.		LINCOLNSHIRE	WILDFIRE - LINCOLN	IL	60069	-14.5	0	601457	03/21/2011	10	-87	03/21/2011	-87	20th EOM	03/21/2011
602307	03/21/2011	92	Posted To General Ledger	4078	9	38	432	1801001330	DB	5219.83	dba BOB'S STEAK & CHOP HOUSE	1300 HOUSTON STREET	FORT WORTH	OMNI HOTEL FORT WORTH    	TX	76102	dba BOB'S STEAK & CHOP HOUSE	1300 HOUSTON STREET	FORT WORTH	OMNI HOTEL FORT WORTH   	TX	76102	397.56	0	0	03/22/2011	1	5219.83	03/21/2011	5219.83	Net 30 Days	03/21/2011
602308	03/21/2011	92	Posted To General Ledger	487	14	0	140	CREDIT	SAT	-1203.87	3201 RICKENBACKER CAUSEWAY		KEY BISCAYNE	RUSTY PELICAN - KEY BISCAYNE	FL	33149	3201 RICKENBACKER CAUSEWAY		KEY BISCAYNE	RUSTY PELICAN	FL	33149	-201.6	0	601316	03/21/2011	10	-1203.87	03/21/2011	-1203.87	Net 30 Days	03/21/2011
602309	03/21/2011	92	Posted To General Ledger	1860	7	35	101		DB	1198.66	9421 W. HIGGINS		ROSEMONT	ROSEWOOD RESTAURANT	IL	60018	9421 W. HIGGINS		ROSEMONT	ROSEWOOD RESTAURANT	IL	60018	50.48	40	0	03/22/2011	1	1198.66	03/21/2011	1198.66	10th EOM	03/21/2011
602310	03/21/2011	92	Posted To General Ledger	938	29	35	101		DB	337.54	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	159 W. ERIE STREET		CHICAGO	WILDFIRE - CHICAGO	IL	60610	37.17	40	0	03/22/2011	1	337.54	03/21/2011	337.54	20th EOM	03/21/2011
602311	03/21/2011	92	Posted To General Ledger	3243	25	27	101	2130543Y	MC	156	1531 W TAYLOR	 	CHICAGO	POMPEI 	IL	60607	43	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	50	0	0	03/22/2011	1	155	03/21/2011	155	Net 14 Days	03/21/2011
602312	03/21/2011	11	Invoice Entered	3243	25	0	101	2117563Y	MC	15246	800 SUPREME DR.	 	BENSENVILLE	US FOODSERVICE-CHICAGO	IL	60106	TRADE PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD - CHICAGO 3Y	43	85038-9283	1848	0	0	05/10/2011	1	15246	03/21/2011	15246		03/21/2011
602313	03/21/2011	92	Posted To General Ledger	689	9	17	101		DB	5479.53	318 NORTH STATE		CHICAGO,	SMITH & WOLLENSKY - CHGO	IL	60610	318 NORTH STATE		CHICAGO	SMITH & WOLLENSKY - CHGO	IL	60610	545.77	40	0	03/22/2011	1	5479.53	03/21/2011	5479.53	5% PROMPT PA	03/21/2011
602314	03/21/2011	92	Posted To General Ledger	3943	9	37	432		DB	8548.29	1255 S MAIN ST	 	GRAPEVINE	BOB'S STEAK & CHOP         	TX	76051	1255 S MAIN ST	 	GRAPEVINE	BOB'S STEAK & CHOP-GRAPEVINE	TX	76051	592.47	0	0	03/22/2011	1	8548.29	03/21/2011	8548.29	Net 21 Days	03/21/2011
602315	03/21/2011	92	Posted To General Ledger	377	4	10	101		GR	1485.46	393 SOUTH MILWAUKEE AVE		WHEELING	BOB CHINN'S CRABHOUSE	IL	60090	393 SOUTH MILWAUKEE AVE		WHEELING	BOB CHINN'S CRABHOUSE-WHEELING	IL	60090	182.22	40	0	03/22/2011	1	1485.46	03/21/2011	1485.46	10th EOM	03/21/2011
602316	03/21/2011	92	Posted To General Ledger	723	4	37	101		GR	1061.72	INTERNATIONAL TOWER HOTEL	4000 N. O'HARE FIELD	CHICAGO	GASLIGHT CLUB O'HARE	IL	60666	INTERNATIONAL TOWER HOTEL	4000 N. O'HARE FIELD	CHICAGO	GASLIGHT CLUB O'HARE	IL	60666	59.34	40	0	03/22/2011	1	1061.72	03/21/2011	1061.72	10th EOM	03/21/2011
602317	03/21/2011	92	Posted To General Ledger	973	4	38	140		GR	962.7	739 E OCEAN AVENUE		BOYNTON BEACH	BANANA BOAT 	FL	33483-6954	739 E OCEAN AVENUE		BOYNTON BEACH	BANANA BOAT	FL	33483-6954	127.44	0	0	03/22/2011	1	962.7	03/21/2011	962.7	Net 30 Days	03/21/2011
602318	03/21/2011	92	Posted To General Ledger	606	4	38	140		GR	2428.99	4650 N. FEDERAL HIGHWAY 	LIGHTHOUSE POINT 	LIGHTHOUSE POINT	FIFTH AVENUE GRILL 	FL	33064	900 EAST ATLANTIC AVENUE #12		DEL RAY BEACH	FIFTH AVENUE GRILL-LIGHTHOUSE	FL	33483-6954	355.12	81	0	03/22/2011	1	2428.99	03/21/2011	2428.99	20th EOM	03/21/2011
602319	03/21/2011	92	Posted To General Ledger	3435	22	27	28	2102312I	GR	15594.75	2161 PERTH AMBOY WHS   2160/OS	1051 AMBOY AVE	PERTH AMBOY	US FOOD - NEW YORK METRO	NJ	08861	TRADES PAYABLES	P.O. BOX 29283	PHOENIX	US FOOD-NEW YORK (2I)	AZ	85038-9283	1056.27	0	0	03/22/2011	1	15594.75	03/21/2011	15594.75	Net 14 Days	03/21/2011
602320	03/21/2011	92	Posted To General Ledger	3344	22	35	240	2112526B	GR	2370.27	125 FORT MILL PARKWAY		FORT MILL	US FOODSERVICE - CAROLINAS DIV	SC	29715	TRADES PAYABLE	P.O. BOX 29283	PHOENIX	US FOOD - CAROLINAS 6B	AZ	85038-9283	169.55	50	0	03/22/2011	1	2370.27	03/21/2011	2370.27	Net 14 Days	03/21/2011
602321	03/21/2011	92	Posted To General Ledger	3033	4	37	101		GR	2508.75	200 N. WAUKEGAN ROAD		DEERFIELD	CARSON'S-DEERFIELD	IL	60015	200 N. WAUKEGAN ROAD 		DEERFIELD	CARSON'S-DEERFIELD	IL	60015	405	40	0	03/22/2011	1	2508.75	03/21/2011	2508.75	10th EOM	03/21/2011
